,scNym_confidence
31902,0.7499452
31903,0.8194232
31904,0.70605254
31905,0.8019412
31906,0.7898609
31907,0.64873046
31908,0.8165374
31909,0.69461477
31910,0.77535355
31911,0.70788115
31912,0.8428229
31913,0.87259877
31914,0.74381256
31915,0.7623252
31916,0.77866507
31917,0.794526
31918,0.8329731
31919,0.8430214
31920,0.7791134
31921,0.74840397
31922,0.85730916
31923,0.7087513
31924,0.7883012
31925,0.83318275
31926,0.768339
31927,0.6018575
31928,0.7989067
31929,0.8135416
31930,0.7831261
31931,0.74476117
31932,0.7906301
31933,0.7540109
31934,0.7098199
31935,0.79318583
31936,0.70011914
31937,0.767735
31938,0.6666888
31939,0.85092884
31940,0.78770614
31941,0.7646166
31942,0.7971096
31943,0.80358154
31944,0.6938595
31945,0.74522364
31946,0.8962345
31947,0.77811134
31948,0.8433324
31949,0.80230606
31950,0.806666
31951,0.7813319
31952,0.7718891
31953,0.80134314
31954,0.7359435
31955,0.80661863
31956,0.77735376
31957,0.8099704
31958,0.7849831
31959,0.6526575
31960,0.825519
31961,0.65265274
31962,0.77993065
31963,0.84780186
31964,0.80166245
31965,0.81694776
31966,0.8073796
31967,0.82922775
31968,0.779339
31969,0.7922819
31970,0.71467626
31971,0.7648879
31972,0.76639843
31973,0.78818107
31974,0.7821793
31975,0.7552577
31976,0.7361749
31977,0.7706366
31978,0.76081413
31979,0.8242956
31980,0.73297036
31981,0.7219602
31982,0.70747954
31983,0.75779223
31984,0.83899236
31985,0.8424273
31986,0.65389067
31987,0.7960332
31988,0.699634
31989,0.649468
31990,0.63587093
31991,0.75611776
31992,0.7222838
31993,0.7204998
31994,0.76514244
31995,0.64089704
31996,0.67470664
31997,0.8139829
31998,0.7872511
31999,0.71443486
32000,0.7967238
32001,0.6990542
32002,0.7288832
32003,0.8513829
32004,0.7266858
32005,0.7920044
32006,0.7122106
32007,0.77801245
32008,0.6686519
32009,0.70895565
32010,0.7788455
32011,0.7911977
32012,0.62054837
32013,0.7655298
32014,0.84013164
32015,0.6544563
32016,0.8711821
32017,0.7447064
32018,0.8075218
32019,0.76972854
32020,0.7679939
32021,0.7840794
32022,0.8091035
32023,0.6921107
32024,0.791191
32025,0.77202183
32026,0.7908412
32027,0.6709685
32028,0.79400027
32029,0.80914396
32030,0.83663416
32031,0.78513724
32032,0.5585356
32033,0.7724206
32034,0.8428953
32035,0.7093747
32036,0.79180866
32037,0.7779656
32038,0.7107365
32039,0.6848372
32040,0.79735017
32041,0.74525034
32042,0.8072405
32043,0.7766338
32044,0.64395803
32045,0.78699255
32046,0.7914625
32047,0.70359606
32048,0.7617722
32049,0.76549375
32050,0.73580104
32051,0.6920105
32052,0.7438063
32053,0.5605821
32054,0.8337306
32055,0.76836663
32056,0.7668576
32057,0.7896357
32058,0.6897811
32059,0.77125657
32060,0.80373603
32061,0.72113526
32062,0.7881679
32063,0.72015333
32064,0.839295
32065,0.7678572
32066,0.73205864
32067,0.69969565
32068,0.7437356
32069,0.8100738
32070,0.7438929
32071,0.7587367
32072,0.77353
32073,0.7766693
32074,0.87002057
32075,0.74749094
32076,0.8488553
32077,0.7460774
32078,0.7901568
32079,0.83799934
32080,0.841475
32081,0.61282086
32082,0.7560492
32083,0.8380047
32084,0.79309684
32085,0.7825946
32086,0.7734263
32087,0.7090661
32088,0.79037005
32089,0.7324947
32090,0.88949156
32091,0.79344195
32092,0.7040494
32093,0.8142266
32094,0.74868566
32095,0.79538566
32096,0.7664573
32097,0.83898747
32098,0.84661305
32099,0.762127
32100,0.65744776
32101,0.8188005
32102,0.8825177
32103,0.84820825
32104,0.8111104
32105,0.9088534
32106,0.7568991
32107,0.8090035
32108,0.84520113
32109,0.7515839
32110,0.7268607
32111,0.9066946
32112,0.83224535
32113,0.65871567
32114,0.83735156
32115,0.82326114
32116,0.68360037
32117,0.8770326
32118,0.7625451
32119,0.8382847
32120,0.8116289
32121,0.8493617
32122,0.8207877
32123,0.8758989
32124,0.8026901
32125,0.79540753
32126,0.7664733
32127,0.79619753
32128,0.6659177
32129,0.81880134
32130,0.66253036
32131,0.7662882
32132,0.7686121
32133,0.76357275
32134,0.7403985
32135,0.78717697
32136,0.7138883
32137,0.68485934
32138,0.8087236
32139,0.7830474
32140,0.7939002
32141,0.71778625
32142,0.7922085
32143,0.7679002
32144,0.80009574
32145,0.78062856
32146,0.6254624
32147,0.7539885
32148,0.80555767
32149,0.7889176
32150,0.6991777
32151,0.86643106
32152,0.7910471
32153,0.7939248
32154,0.7699775
32155,0.6565267
32156,0.64861274
32157,0.81872493
32158,0.8049292
32159,0.7989259
32160,0.74158126
32161,0.73303515
32162,0.8080142
32163,0.7547076
32164,0.71761525
32165,0.67332697
32166,0.7377484
32167,0.8055706
32168,0.7861119
32169,0.80688614
32170,0.7790905
32171,0.80445725
32172,0.74153554
32173,0.8242041
32174,0.776541
32175,0.7595259
32176,0.79992163
32177,0.8300874
32178,0.81934905
32179,0.6954804
32180,0.80731666
32181,0.6236645
32182,0.80178124
32183,0.7768937
32184,0.7296385
32185,0.7681021
32186,0.640289
32187,0.7775459
32188,0.83766687
32189,0.79059756
32190,0.75492454
32191,0.63487494
32192,0.75562423
32193,0.64470327
32194,0.81140196
32195,0.8529718
32196,0.7207074
32197,0.7982113
32198,0.73508936
32199,0.744761
32200,0.7199619
32201,0.76072735
32202,0.7542467
32203,0.83358335
32204,0.6022367
32205,0.7726736
32206,0.7838813
32207,0.76097447
32208,0.7813204
32209,0.7713573
32210,0.7821746
32211,0.7828479
32212,0.7054486
32213,0.8168522
32214,0.7996695
32215,0.7870515
32216,0.8219144
32217,0.7649187
32218,0.76767653
32219,0.71930426
32220,0.6288503
32221,0.680374
32222,0.7331512
32223,0.63036555
32224,0.76521325
32225,0.7312485
32226,0.6805135
32227,0.8209657
32228,0.77355355
32229,0.76619345
32230,0.80385447
32231,0.7353234
32232,0.7848611
32233,0.89378285
32234,0.6290714
32235,0.8777047
32236,0.7819483
32237,0.86997825
32238,0.7640221
32239,0.7732707
32240,0.73552847
32241,0.86617124
32242,0.78305423
32243,0.84328103
32244,0.78597784
32245,0.73865354
32246,0.73235637
32247,0.7643155
32248,0.7790897
32249,0.8764338
32250,0.77900964
32251,0.6128455
32252,0.75613797
32253,0.77881986
32254,0.7319849
32255,0.6564655
32256,0.7693578
32257,0.790009
32258,0.6792577
32259,0.76902205
32260,0.7270567
32261,0.8511964
32262,0.80792916
32263,0.76959693
32264,0.809217
32265,0.7648858
32266,0.72422475
32267,0.72978544
32268,0.7052665
32269,0.8384828
32270,0.718837
32271,0.84382313
32272,0.82869387
32273,0.83005524
32274,0.7806748
32275,0.8268474
32276,0.7686441
32277,0.8803377
32278,0.6634084
32279,0.840747
32280,0.6966193
32281,0.6307422
32282,0.79799414
32283,0.8399062
32284,0.7179554
32285,0.79708564
32286,0.73801607
32287,0.76691777
32288,0.7775926
32289,0.7516198
32290,0.81692946
32291,0.7018215
32292,0.7655607
32293,0.62278104
32294,0.824999
32295,0.7845191
32296,0.76745564
32297,0.8901457
32298,0.74912405
32299,0.8222783
32300,0.8183106
32301,0.75133955
32302,0.7118354
32303,0.6763413
32304,0.8950462
32305,0.6508435
32306,0.7993069
32307,0.69496953
32308,0.7806894
32309,0.78270805
32310,0.6423315
32311,0.77878636
32312,0.7719858
32313,0.765538
32314,0.7306108
32315,0.6618976
32316,0.7490856
32317,0.71584886
32318,0.77056396
32319,0.77989894
32320,0.8174403
32321,0.876039
32322,0.76734406
32323,0.7616779
32324,0.7809338
32325,0.7625453
32326,0.63039595
32327,0.7203732
32328,0.78337675
32329,0.8089457
32330,0.74551845
32331,0.7961174
32332,0.7825846
32333,0.6556877
32334,0.81613004
32335,0.6996866
32336,0.75315034
32337,0.77543867
32338,0.82416016
32339,0.8145534
32340,0.78666383
32341,0.5855639
32342,0.8031016
32343,0.69784576
32344,0.838971
32345,0.7990638
32346,0.6024572
32347,0.7990543
32348,0.78488046
32349,0.7542667
32350,0.743656
32351,0.81773835
32352,0.7091969
32353,0.76329523
32354,0.6718377
32355,0.832142
32356,0.64916
32357,0.75993073
32358,0.7531808
32359,0.81107765
32360,0.8273319
32361,0.8266403
32362,0.66674453
32363,0.6955539
32364,0.76846373
32365,0.75778323
32366,0.7910206
32367,0.73067695
32368,0.82870257
32369,0.73193145
32370,0.717727
32371,0.8513033
32372,0.7618568
32373,0.6977744
32374,0.6998173
32375,0.59187216
32376,0.7767676
32377,0.7094132
32378,0.63145304
32379,0.7445807
32380,0.77819586
32381,0.7195739
32382,0.6831838
32383,0.75439906
32384,0.80727226
32385,0.75629425
32386,0.7488753
32387,0.85340357
32388,0.771109
32389,0.7806701
32390,0.80781114
32391,0.6824177
32392,0.72315484
32393,0.81590104
32394,0.7547995
32395,0.722014
32396,0.8073645
32397,0.75073266
32398,0.81238407
32399,0.8030817
32400,0.6075887
32401,0.5514748
32402,0.8553143
32403,0.7765884
32404,0.68124646
32405,0.7803709
32406,0.7454631
32407,0.77814597
32408,0.74522173
32409,0.84493864
32410,0.77447027
32411,0.73371315
32412,0.773705
32413,0.76746464
32414,0.82185876
32415,0.71827143
32416,0.72407687
32417,0.87219906
32418,0.65344256
32419,0.81577134
32420,0.7208025
32421,0.86910766
32422,0.83025545
32423,0.74419993
32424,0.7815065
32425,0.7376574
32426,0.80133384
32427,0.8464219
32428,0.754684
32429,0.6807049
32430,0.79867804
32431,0.7338029
32432,0.8687451
32433,0.72843313
32434,0.77684677
32435,0.7175054
32436,0.73240256
32437,0.721143
32438,0.81420755
32439,0.76718926
32440,0.7256676
32441,0.7445676
32442,0.78518087
32443,0.77347845
32444,0.68937767
32445,0.82152677
32446,0.75053287
32447,0.7571127
32448,0.8546285
32449,0.8475761
32450,0.6489057
32451,0.75334847
32452,0.75323886
32453,0.759443
32454,0.6319195
32455,0.7039423
32456,0.7382649
32457,0.810972
32458,0.8513451
32459,0.79691064
32460,0.7533461
32461,0.7620706
32462,0.8205376
32463,0.75567716
32464,0.84732217
32465,0.8660096
32466,0.6304202
32467,0.7599287
32468,0.80994153
32469,0.76992536
32470,0.87749976
32471,0.8305393
32472,0.6935539
32473,0.83105916
32474,0.7153942
32475,0.63266754
32476,0.77581686
32477,0.83617574
32478,0.8344176
32479,0.646605
32480,0.72095793
32481,0.79153323
32482,0.856285
32483,0.7063286
32484,0.8458972
32485,0.77478385
32486,0.8402763
32487,0.8149704
32488,0.7305497
32489,0.77946806
32490,0.7471864
32491,0.7674196
32492,0.75531673
32493,0.7260425
32494,0.77673495
32495,0.71239257
32496,0.7451648
32497,0.7675181
32498,0.79192483
32499,0.8069815
32500,0.857643
32501,0.7977965
32502,0.7884314
32503,0.70846593
32504,0.686037
32505,0.829629
32506,0.77931976
32507,0.6521854
32508,0.8191146
32509,0.82722366
32510,0.74677724
32511,0.7292891
32512,0.78982586
32513,0.790196
32514,0.7370723
32515,0.89405674
32516,0.78225094
32517,0.7972292
32518,0.80923766
32519,0.8031394
32520,0.83093345
32521,0.80906767
32522,0.77960324
32523,0.6210762
32524,0.6226924
32525,0.8301732
32526,0.72295904
32527,0.80679834
32528,0.7598674
32529,0.7665681
32530,0.7778458
32531,0.69832355
32532,0.8634256
32533,0.71793646
32534,0.89457244
32535,0.78408855
32536,0.77452445
32537,0.7508274
32538,0.66817325
32539,0.84276456
32540,0.7755223
32541,0.7605712
32542,0.76662433
32543,0.6988592
32544,0.8139281
32545,0.79579324
32546,0.74199516
32547,0.711589
32548,0.77833086
32549,0.80741
32550,0.77716875
32551,0.77883875
32552,0.6614858
32553,0.7582673
32554,0.81804705
32555,0.7773543
32556,0.7687556
32557,0.67414504
32558,0.7618228
32559,0.75215447
32560,0.8734764
32561,0.81828487
32562,0.81603533
32563,0.7106165
32564,0.7539934
32565,0.7968738
32566,0.7546939
32567,0.63335705
32568,0.7660633
32569,0.76128566
32570,0.8603226
32571,0.68110526
32572,0.73813146
32573,0.7441102
32574,0.83030665
32575,0.78631365
32576,0.7439058
32577,0.76738834
32578,0.74273014
32579,0.77246624
32580,0.7002234
32581,0.86437064
32582,0.77402914
32583,0.8247066
32584,0.7529155
32585,0.68487376
32586,0.78085744
32587,0.7052643
32588,0.78256434
32589,0.83156
32590,0.78136235
32591,0.7288558
32592,0.7515054
32593,0.6820597
32594,0.70887655
32595,0.787023
32596,0.8033914
32597,0.8313605
32598,0.7047845
32599,0.6943137
32600,0.78069586
32601,0.85318667
32602,0.6546972
32603,0.8337715
32604,0.7581548
32605,0.68785805
32606,0.88776785
32607,0.79425204
32608,0.66248375
32609,0.7830467
32610,0.8112276
32611,0.8209444
32612,0.77165425
32613,0.7754992
32614,0.70580286
32615,0.8433882
32616,0.7694058
32617,0.6259799
32618,0.72097087
32619,0.7495911
32620,0.81736565
32621,0.758225
32622,0.7608523
32623,0.7773086
32624,0.7678833
32625,0.777804
32626,0.7556491
32627,0.80822337
32628,0.87004495
32629,0.7918112
32630,0.7820976
32631,0.85527706
32632,0.82656974
32633,0.84341866
32634,0.77156323
32635,0.82180786
32636,0.8133758
32637,0.71142775
32638,0.7030115
32639,0.6551281
32640,0.604937
32641,0.78033096
32642,0.7570081
32643,0.80763674
32644,0.7273696
32645,0.64573365
32646,0.78387344
32647,0.8813391
32648,0.8093628
32649,0.7977291
32650,0.6325493
32651,0.72483075
32652,0.6086516
32653,0.77107227
32654,0.6668808
32655,0.8896768
32656,0.69807196
32657,0.63564515
32658,0.7459417
32659,0.75221086
32660,0.7277917
32661,0.76965904
32662,0.7296753
32663,0.79542494
32664,0.7816734
32665,0.7857837
32666,0.80527
32667,0.6231071
32668,0.76838464
32669,0.80712855
32670,0.8827945
32671,0.77100295
32672,0.7784691
32673,0.83850276
32674,0.59824693
32675,0.78337485
32676,0.75135195
32677,0.7728242
32678,0.8569577
32679,0.7732771
32680,0.823658
32681,0.69235665
32682,0.80772954
32683,0.6724683
32684,0.8244773
32685,0.7016894
32686,0.65171725
32687,0.64224267
32688,0.7162824
32689,0.8277544
32690,0.80987823
32691,0.8058778
32692,0.7324201
32693,0.8133806
32694,0.66131335
32695,0.7781609
32696,0.8670406
32697,0.7106604
32698,0.75257015
32699,0.7894805
32700,0.88716894
32701,0.87697893
32702,0.7270884
32703,0.7485357
32704,0.7641527
32705,0.8196196
32706,0.77553123
32707,0.8246211
32708,0.768486
32709,0.65926325
32710,0.79900986
32711,0.8229572
32712,0.78895473
32713,0.63916624
32714,0.8241043
32715,0.7831514
32716,0.75683326
32717,0.65812916
32718,0.88830096
32719,0.68912023
32720,0.7617403
32721,0.7834913
32722,0.7992591
32723,0.8246116
32724,0.860835
32725,0.7489782
32726,0.6969809
32727,0.72815305
32728,0.7131565
32729,0.6816453
32730,0.78352225
32731,0.7798822
32732,0.6641536
32733,0.78916687
32734,0.6391238
32735,0.8491235
32736,0.80214727
32737,0.7851647
32738,0.7098362
32739,0.7166968
32740,0.839971
32741,0.6826348
32742,0.77646714
32743,0.80118793
32744,0.6995649
32745,0.72531474
32746,0.7042595
32747,0.8065498
32748,0.7675959
32749,0.55200356
32750,0.70507526
32751,0.7734149
32752,0.72352135
32753,0.75647235
32754,0.78298223
32755,0.72182226
32756,0.7575773
32757,0.72220874
32758,0.72242236
32759,0.7544347
32760,0.80288804
32761,0.7235341
32762,0.7795188
32763,0.7527404
32764,0.7521586
32765,0.86837566
32766,0.75515056
32767,0.71406156
32768,0.71964747
32769,0.7918636
32770,0.7187983
32771,0.8507156
32772,0.7268117
32773,0.76620585
32774,0.7996469
32775,0.6034836
32776,0.8219864
32777,0.81410223
32778,0.76478153
32779,0.72585404
32780,0.8804305
32781,0.81395745
32782,0.7655163
32783,0.7610217
32784,0.6456435
32785,0.765044
32786,0.716992
32787,0.6661918
32788,0.6818783
32789,0.8683693
32790,0.74453187
32791,0.8004464
32792,0.695318
32793,0.7991385
32794,0.7551444
32795,0.76151264
32796,0.8063015
32797,0.8794628
32798,0.69453764
32799,0.81041616
32800,0.8458181
32801,0.71266866
32802,0.79216707
32803,0.8036594
32804,0.74869823
32805,0.81131864
32806,0.62098676
32807,0.5979786
32808,0.7411275
32809,0.6967137
32810,0.7473787
32811,0.7516797
32812,0.7618106
32813,0.8403189
32814,0.76669425
32815,0.88286704
32816,0.79982555
32817,0.726759
32818,0.7344885
32819,0.794182
32820,0.6996936
32821,0.91032326
32822,0.7773255
32823,0.7741659
32824,0.80265534
32825,0.70917827
32826,0.6850415
32827,0.81089
32828,0.691203
32829,0.7163192
32830,0.7713153
32831,0.61895704
32832,0.5730314
32833,0.679183
32834,0.6713049
32835,0.8652585
32836,0.85970855
32837,0.72576314
32838,0.89366496
32839,0.77770346
32840,0.7907573
32841,0.742385
32842,0.7959563
32843,0.6346685
32844,0.63146317
32845,0.7644223
32846,0.70955604
32847,0.7323454
32848,0.84124833
32849,0.806184
32850,0.78529483
32851,0.8307986
32852,0.6375014
32853,0.76633406
32854,0.7811368
32855,0.75855756
32856,0.7787556
32857,0.71750754
32858,0.6219294
32859,0.83862036
32860,0.7376682
32861,0.6414173
32862,0.802893
32863,0.84640294
32864,0.8169429
32865,0.78397137
32866,0.79882854
32867,0.8011584
32868,0.68141717
32869,0.7746399
32870,0.687571
32871,0.88640845
32872,0.7980015
32873,0.73507106
32874,0.76343286
32875,0.78872055
32876,0.7861677
32877,0.8251475
32878,0.67549837
32879,0.80492294
32880,0.7403274
32881,0.7857924
32882,0.79969
32883,0.7820199
32884,0.85118604
32885,0.8374039
32886,0.6534445
32887,0.6655673
32888,0.76648766
32889,0.7591512
32890,0.73623574
32891,0.73640066
32892,0.71102273
32893,0.652217
32894,0.897141
32895,0.7278856
32896,0.76960045
32897,0.6976625
32898,0.80513203
32899,0.71866035
32900,0.77552146
32901,0.90025467
32902,0.7257673
32903,0.84646434
32904,0.7950404
32905,0.6791407
32906,0.867528
32907,0.8398972
32908,0.7657398
32909,0.71462256
32910,0.72714
32911,0.8199539
32912,0.7330942
32913,0.8058848
32914,0.61775494
32915,0.85553056
32916,0.7199953
32917,0.76789796
32918,0.68504834
32919,0.6658207
32920,0.8738423
32921,0.83592105
32922,0.8693008
32923,0.7338514
32924,0.7705497
32925,0.8186415
32926,0.629457
32927,0.6509614
32928,0.8239581
32929,0.64540446
32930,0.6434513
32931,0.68183863
32932,0.7719909
32933,0.7124532
32934,0.77975965
32935,0.8517092
32936,0.719577
32937,0.7014029
32938,0.6070913
32939,0.7978877
32940,0.8272617
32941,0.7456275
32942,0.7317865
32943,0.8424275
32944,0.796007
32945,0.63928854
32946,0.6925833
32947,0.8047871
32948,0.71673995
32949,0.7136796
32950,0.77182007
32951,0.72896403
32952,0.76354957
32953,0.7392306
32954,0.7133766
32955,0.7887549
32956,0.7597871
32957,0.6088856
32958,0.65662706
32959,0.8689968
32960,0.7765808
32961,0.78242767
32962,0.73109514
32963,0.6851761
32964,0.78028643
32965,0.6070567
32966,0.69995296
32967,0.8287863
32968,0.6909764
32969,0.83216405
32970,0.7876978
32971,0.7790128
32972,0.8113856
32973,0.73484504
32974,0.7867036
32975,0.7308034
32976,0.7785683
32977,0.73546684
32978,0.7033436
32979,0.7657937
32980,0.782766
32981,0.76820236
32982,0.89134157
32983,0.61083573
32984,0.8559359
32985,0.8023761
32986,0.8025483
32987,0.80768955
32988,0.677543
32989,0.8546851
32990,0.73135704
32991,0.75922227
32992,0.7872556
32993,0.7290266
32994,0.8009581
32995,0.86715657
32996,0.7966202
32997,0.86960894
32998,0.7932921
32999,0.85163385
33000,0.6199302
33001,0.7427025
33002,0.85181636
33003,0.6508667
33004,0.7850016
33005,0.6370798
33006,0.84959525
33007,0.7714767
33008,0.78190744
33009,0.7640393
33010,0.70676476
33011,0.8109877
33012,0.7614608
33013,0.7712136
33014,0.766084
33015,0.7031
33016,0.7210977
33017,0.86102575
33018,0.7999848
33019,0.73822206
33020,0.8797482
33021,0.722665
33022,0.69941354
33023,0.8599379
33024,0.7860207
33025,0.822614
33026,0.8003388
33027,0.7657249
33028,0.7710869
33029,0.7657375
33030,0.7493456
33031,0.76760006
33032,0.7167767
33033,0.76565456
33034,0.7787887
33035,0.81766176
33036,0.7254205
33037,0.77395684
33038,0.8747715
33039,0.862942
33040,0.73155224
33041,0.7160642
33042,0.81862307
33043,0.72474945
33044,0.8228164
33045,0.77910954
33046,0.7693717
33047,0.6954208
33048,0.8843267
33049,0.7619703
33050,0.81152457
33051,0.8823126
33052,0.7724706
33053,0.73152
33054,0.8513442
33055,0.8173116
33056,0.7759449
33057,0.7702335
33058,0.7707332
33059,0.77132255
33060,0.8118954
33061,0.8883772
33062,0.7848681
33063,0.72333246
33064,0.7409864
33065,0.7807431
33066,0.6348661
33067,0.8198365
33068,0.85656357
33069,0.7961957
33070,0.7659756
33071,0.83472073
33072,0.7686775
33073,0.73901796
33074,0.7944415
33075,0.7687538
33076,0.88818145
33077,0.7792229
33078,0.807229
33079,0.850617
33080,0.77510715
33081,0.66410047
33082,0.774598
33083,0.86155546
33084,0.698146
33085,0.68974555
33086,0.6436979
33087,0.7913187
33088,0.794219
33089,0.82658166
33090,0.7617314
33091,0.71283025
33092,0.7006779
33093,0.74732983
