"","x"
"45583",0
"45584",3
"45585",1
"45586",5
"45587",2
"45588",0
"45589",1
"45590",4
"45591",3
"45592",4
"45593",1
"45594",0
"45595",1
"45596",3
"45597",4
"45598",1
"45599",0
"45600",5
"45601",1
"45602",0
"45603",4
"45604",2
"45605",0
"45606",0
"45607",0
"45608",0
"45609",1
"45610",0
"45611",2
"45612",0
"45613",2
"45614",1
"45615",1
"45616",3
"45617",3
"45618",4
"45619",1
"45620",0
"45621",3
"45622",2
"45623",3
"45624",3
"45625",0
"45626",0
"45627",5
"45628",1
"45629",1
"45630",0
"45631",0
"45632",3
"45633",2
"45634",0
"45635",1
"45636",1
"45637",1
"45638",0
"45639",4
"45640",4
"45641",2
"45642",4
"45643",5
"45644",0
"45645",3
"45646",0
"45647",1
"45648",5
"45649",1
"45650",3
"45651",3
"45652",3
"45653",3
"45654",2
"45655",0
"45656",0
"45657",0
"45658",0
"45659",2
"45660",1
"45661",2
"45662",0
"45663",2
"45664",4
"45665",5
"45666",2
"45667",1
"45668",4
"45669",2
"45670",4
"45671",1
"45672",4
"45673",4
"45674",3
"45675",2
"45676",3
"45677",2
"45678",1
"45679",2
"45680",3
"45681",1
"45682",0
"45683",0
"45684",4
"45685",0
"45686",4
"45687",0
"45688",0
"45689",1
"45690",1
"45691",0
"45692",1
"45693",3
"45694",2
"45695",4
"45696",2
"45697",0
"45698",4
"45699",4
"45700",3
"45701",5
"45702",1
"45703",1
"45704",5
"45705",5
"45706",1
"45707",0
"45708",3
"45709",4
"45710",0
"45711",0
"45712",1
"45713",2
"45714",4
"45715",2
"45716",2
"45717",1
"45718",0
"45719",5
"45720",3
"45721",3
"45722",1
"45723",2
"45724",0
"45725",4
"45726",5
"45727",4
"45728",4
"45729",3
"45730",0
"45731",0
"45732",4
"45733",1
"45734",5
"45735",5
"45736",3
"45737",1
"45738",0
"45739",1
"45740",0
"45741",2
"45742",0
"45743",2
"45744",1
"45745",1
"45746",2
"45747",0
"45748",3
"45749",4
"45750",1
"45751",5
"45752",0
"45753",2
"45754",1
"45755",2
"45756",4
"45757",4
"45758",1
"45759",3
"45760",3
"45761",3
"45762",0
"45763",4
"45764",2
"45765",2
"45766",5
"45767",0
"45768",1
"45769",1
"45770",3
"45771",2
"45772",0
"45773",4
"45774",2
"45775",5
"45776",1
"45777",0
"45778",1
"45779",4
"45780",4
"45781",1
"45782",3
"45783",0
"45784",1
"45785",0
"45786",4
"45787",1
"45788",2
"45789",4
"45790",0
"45791",0
"45792",2
"45793",3
"45794",2
"45795",2
"45796",1
"45797",2
"45798",0
"45799",4
"45800",0
"45801",3
"45802",3
"45803",0
"45804",2
"45805",4
"45806",1
"45807",2
"45808",0
"45809",1
"45810",3
"45811",3
"45812",0
"45813",4
"45814",0
"45815",0
"45816",3
"45817",2
"45818",4
"45819",1
"45820",1
"45821",3
"45822",2
"45823",1
"45824",2
"45825",1
"45826",2
"45827",2
"45828",4
"45829",0
"45830",1
"45831",3
"45832",0
"45833",0
"45834",3
"45835",0
"45836",3
"45837",0
"45838",2
"45839",2
"45840",5
"45841",0
"45842",4
"45843",4
"45844",3
"45845",0
"45846",4
"45847",0
"45848",4
"45849",4
"45850",2
"45851",2
"45852",3
"45853",4
"45854",0
"45855",2
"45856",3
"45857",2
"45858",1
"45859",1
"45860",0
"45861",4
"45862",1
"45863",2
"45864",2
"45865",2
"45866",1
"45867",1
"45868",1
"45869",4
"45870",4
"45871",2
"45872",4
"45873",4
"45874",1
"45875",0
"45876",0
"45877",3
"45878",2
"45879",4
"45880",4
"45881",2
"45882",0
"45883",4
"45884",2
"45885",2
"45886",1
"45887",2
"45888",1
"45889",0
"45890",5
"45891",5
"45892",3
"45893",2
"45894",2
"45895",0
"45896",0
"45897",2
"45898",1
"45899",5
"45900",4
"45901",0
"45902",3
"45903",2
"45904",1
"45905",0
"45906",3
"45907",1
"45908",3
"45909",4
"45910",1
"45911",4
"45912",1
"45913",1
"45914",4
"45915",3
"45916",3
"45917",0
"45918",4
"45919",4
"45920",2
"45921",1
"45922",3
"45923",1
"45924",1
"45925",2
"45926",1
"45927",1
"45928",6
"45929",6
"45930",3
"45931",1
"45932",8
"45933",3
"45934",3
"45935",6
"45936",10
"45937",7
"45938",2
"45939",7
"45940",4
"45941",0
"45942",1
"45943",1
"45944",0
"45945",6
"45946",2
"45947",9
"45948",0
"45949",2
"45950",8
"45951",4
"45952",11
"45953",7
"45954",4
"45955",8
"45956",3
"45957",3
"45958",8
"45959",3
"45960",5
"45961",1
"45962",6
"45963",5
"45964",8
"45965",5
"45966",4
"45967",2
"45968",3
"45969",2
"45970",9
"45971",4
"45972",5
"45973",3
"45974",1
"45975",2
"45976",3
"45977",0
"45978",1
"45979",0
"45980",10
"45981",10
"45982",1
"45983",7
"45984",0
"45985",0
"45986",0
"45987",3
"45988",8
"45989",4
"45990",1
"45991",0
"45992",9
"45993",10
"45994",4
"45995",1
"45996",6
"45997",8
"45998",10
"45999",7
"46000",10
"46001",5
"46002",6
"46003",0
"46004",8
"46005",0
"46006",3
"46007",9
"46008",2
"46009",11
"46010",3
"46011",3
"46012",5
"46013",9
"46014",9
"46015",7
"46016",7
"46017",1
"46018",7
"46019",4
"46020",0
"46021",5
"46022",2
"46023",3
"46024",3
"46025",2
"46026",1
"46027",0
"46028",0
"46029",8
"46030",2
"46031",2
"46032",2
"46033",0
"46034",0
"46035",0
"46036",7
"46037",0
"46038",0
"46039",10
"46040",10
"46041",4
"46042",2
"46043",0
"46044",1
"46045",4
"46046",0
"46047",7
"46048",9
"46049",4
"46050",3
"46051",2
"46052",5
"46053",5
"46054",3
"46055",2
"46056",11
"46057",5
"46058",12
"46059",2
"46060",11
"46061",7
"46062",5
"46063",7
"46064",6
"46065",2
"46066",12
"46067",3
"46068",3
"46069",11
"46070",5
"46071",2
"46072",9
"46073",2
"46074",4
"46075",6
"46076",1
"46077",0
"46078",2
"46079",12
"46080",1
"46081",1
"46082",2
"46083",2
"46084",8
"46085",7
"46086",1
"46087",7
"46088",7
"46089",8
"46090",0
"46091",9
"46092",1
"46093",3
"46094",6
"46095",9
"46096",7
"46097",1
"46098",10
"46099",9
"46100",6
"46101",7
"46102",5
"46103",5
"46104",10
"46105",7
"46106",8
"46107",1
"46108",4
"46109",1
"46110",3
"46111",1
"46112",1
"46113",0
"46114",0
"46115",0
"46116",0
"46117",6
"46118",2
"46119",4
"46120",3
"46121",11
"46122",7
"46123",8
"46124",4
"46125",9
"46126",1
"46127",3
"46128",7
"46129",3
"46130",0
"46131",2
"46132",2
"46133",9
"46134",4
"46135",0
"46136",9
"46137",1
"46138",0
"46139",8
"46140",5
"46141",0
"46142",6
"46143",1
"46144",1
"46145",7
"46146",7
"46147",3
"46148",6
"46149",3
"46150",0
"46151",3
"46152",4
"46153",5
"46154",2
"46155",10
"46156",1
"46157",2
"46158",12
"46159",5
"46160",7
"46161",11
"46162",0
"46163",3
"46164",3
"46165",4
"46166",1
"46167",3
"46168",5
"46169",1
"46170",5
"46171",1
"46172",2
"46173",4
"46174",2
"46175",1
"46176",0
"46177",3
"46178",11
"46179",8
"46180",5
"46181",9
"46182",12
"46183",0
"46184",3
"46185",12
"46186",1
"46187",4
"46188",7
"46189",8
"46190",9
"46191",2
"46192",10
"46193",0
"46194",5
"46195",1
"46196",7
"46197",2
"46198",0
"46199",2
"46200",5
"46201",0
"46202",8
"46203",4
"46204",5
"46205",10
"46206",0
"46207",5
"46208",6
"46209",9
"46210",7
"46211",0
"46212",2
"46213",5
"46214",2
"46215",0
"46216",4
"46217",0
"46218",6
"46219",5
"46220",11
"46221",8
"46222",9
"46223",1
"46224",5
"46225",2
"46226",6
"46227",1
"46228",7
"46229",8
"46230",6
"46231",6
"46232",2
"46233",4
"46234",11
"46235",0
"46236",4
"46237",1
"46238",11
"46239",6
"46240",0
"46241",1
"46242",5
"46243",3
"46244",9
"46245",1
"46246",2
"46247",0
"46248",0
"46249",6
"46250",5
"46251",3
"46252",6
"46253",0
"46254",9
"46255",5
"46256",7
"46257",3
"46258",5
"46259",3
"46260",0
"46261",1
"46262",9
"46263",0
"46264",1
"46265",1
"46266",6
"46267",1
"46268",2
"46269",0
"46270",9
"46271",4
"46272",6
"46273",2
"46274",3
"46275",1
"46276",2
"46277",12
"46278",2
"46279",8
"46280",4
"46281",0
"46282",1
"46283",3
"46284",2
"46285",6
"46286",1
"46287",2
"46288",11
"46289",8
"46290",0
"46291",2
"46292",5
"46293",5
"46294",3
"46295",6
"46296",11
"46297",10
"46298",4
"46299",5
"46300",1
"46301",6
"46302",5
"46303",11
"46304",0
"46305",0
"46306",5
"46307",1
"46308",1
"46309",1
"46310",1
"46311",1
"46312",11
"46313",1
"46314",1
"46315",2
"46316",1
"46317",9
"46318",8
"46319",6
"46320",12
"46321",0
"46322",4
"46323",1
"46324",3
"46325",8
"46326",10
"46327",3
"46328",6
"46329",0
"46330",1
"46331",8
"46332",6
"46333",1
"46334",4
"46335",9
"46336",4
"46337",8
"46338",1
"46339",6
"46340",9
"46341",4
"46342",0
"46343",6
"46344",7
"46345",8
"46346",4
"46347",5
"46348",1
"46349",0
"46350",1
"46351",1
"46352",1
"46353",2
"46354",1
"46355",7
"46356",1
"46357",5
"46358",0
"46359",1
"46360",3
"46361",10
"46362",4
"46363",2
"46364",7
"46365",3
"46366",6
"46367",1
"46368",5
"46369",5
"46370",4
"46371",9
"46372",8
"46373",6
"46374",0
"46375",3
"46376",2
"46377",9
"46378",0
"46379",3
"46380",12
"46381",7
"46382",7
"46383",6
"46384",2
"46385",8
"46386",2
"46387",8
"46388",8
"46389",4
"46390",7
"46391",8
"46392",7
"46393",7
"46394",1
"46395",6
"46396",1
"46397",3
"46398",0
"46399",1
"46400",1
"46401",0
"46402",2
"46403",8
"46404",1
"46405",9
"46406",6
"46407",0
"46408",3
"46409",0
"46410",8
"46411",2
"46412",1
"46413",0
"46414",9
"46415",4
"46416",8
"46417",2
"46418",0
"46419",3
"46420",6
"46421",10
"46422",0
"46423",0
"46424",2
"46425",4
"46426",4
"46427",4
"46428",9
"46429",6
"46430",7
"46431",1
"46432",1
"46433",0
"46434",1
"46435",5
"46436",1
"46437",11
"46438",0
"46439",6
"46440",1
"46441",4
"46442",1
"46443",3
"46444",10
"46445",10
"46446",1
"46447",10
"46448",2
"46449",7
"46450",12
"46451",0
"46452",12
"46453",2
"46454",7
"46455",4
"46456",4
"46457",7
"46458",12
"46459",5
"46460",8
"46461",3
"46462",7
"46463",9
"46464",7
"46465",4
"46466",2
"46467",0
"46468",8
"46469",10
"46470",8
"46471",2
"46472",8
"46473",0
"46474",1
"46475",0
"46476",8
"46477",5
"46478",2
"46479",1
"46480",7
"46481",5
"46482",1
"46483",8
"46484",8
"46485",4
"46486",4
"46487",2
"46488",1
"46489",0
"46490",11
"46491",0
"46492",1
"46493",1
"46494",8
"46495",5
"46496",6
"46497",7
"46498",1
"46499",2
"46500",8
"46501",1
"46502",6
"46503",4
"46504",6
"46505",6
"46506",1
"46507",12
"46508",0
"46509",11
"46510",1
"46511",0
"46512",5
"46513",6
"46514",5
"46515",9
"46516",5
"46517",7
"46518",1
"46519",5
"46520",3
"46521",8
"46522",1
"46523",3
"46524",5
"46525",1
"46526",7
"46527",9
"46528",9
"46529",6
"46530",0
"46531",1
"46532",8
"46533",2
"46534",7
"46535",0
"46536",3
"46537",1
"46538",2
"46539",6
"46540",1
"46541",4
"46542",10
"46543",0
"46544",0
"46545",10
"46546",3
"46547",2
"46548",1
"46549",5
"46550",3
"46551",0
"46552",8
"46553",2
"46554",0
"46555",9
"46556",12
"46557",0
"46558",0
"46559",5
"46560",7
"46561",0
"46562",1
"46563",8
"46564",11
"46565",5
"46566",3
"46567",7
"46568",1
"46569",7
"46570",4
"46571",4
"46572",5
"46573",2
"46574",7
"46575",3
"46576",1
"46577",11
"46578",7
"46579",2
"46580",0
"46581",4
"46582",0
"46583",6
"46584",8
"46585",8
"46586",5
"46587",4
"46588",4
"46589",3
"46590",3
"46591",7
"46592",8
"46593",2
"46594",5
"46595",0
"46596",11
"46597",3
"46598",7
"46599",2
"46600",5
"46601",5
"46602",0
"46603",2
"46604",3
"46605",2
"46606",10
"46607",1
"46608",11
"46609",0
"46610",1
"46611",3
"46612",3
"46613",8
"46614",10
"46615",2
"46616",7
"46617",1
"46618",3
"46619",6
"46620",4
"46621",6
"46622",2
"46623",1
"46624",8
"46625",9
"46626",8
"46627",1
"46628",8
"46629",0
"46630",0
"46631",5
"46632",8
"46633",5
"46634",4
"46635",3
"46636",10
"46637",0
"46638",2
"46639",2
"46640",6
"46641",11
"46642",9
"46643",4
"46644",5
"46645",9
"46646",2
"46647",6
"46648",1
"46649",0
"46650",4
"46651",1
"46652",7
"46653",4
"46654",9
"46655",1
"46656",3
"46657",1
"46658",3
"46659",3
"46660",0
"46661",1
"46662",2
"46663",8
"46664",2
"46665",0
"46666",1
"46667",1
"46668",1
"46669",6
"46670",1
"46671",8
"46672",8
"46673",5
"46674",8
"46675",11
"46676",10
"46677",0
"46678",7
"46679",4
"46680",8
"46681",1
"46682",0
"46683",8
"46684",0
"46685",0
"46686",2
"46687",3
"46688",0
"46689",7
"46690",12
"46691",10
"46692",0
"46693",9
"46694",7
"46695",4
"46696",5
"46697",6
"46698",0
"46699",10
"46700",6
"46701",1
"46702",1
"46703",8
"46704",1
"46705",3
"46706",8
"46707",9
"46708",6
"46709",11
"46710",7
"46711",0
"46712",0
"46713",9
"46714",8
"46715",2
"46716",8
"46717",5
"46718",3
"46719",1
"46720",3
"46721",9
"46722",2
"46723",2
"46724",0
"46725",7
"46726",3
"46727",0
"46728",6
"46729",12
"46730",0
"46731",2
"46732",0
"46733",10
"46734",0
"46735",0
"46736",2
"46737",3
"46738",4
"46739",6
"46740",9
"46741",8
"46742",7
"46743",5
"46744",5
"46745",1
"46746",7
"46747",3
"46748",8
"46749",1
"46750",2
"46751",7
"46752",0
"46753",0
"46754",1
"46755",2
"46756",4
"46757",11
"46758",4
"46759",0
"46760",0
"46761",3
"46762",3
"46763",4
"46764",7
"46765",4
"46766",1
"46767",4
"46768",4
"46769",1
"46770",3
"46771",1
"46772",7
"46773",1
"46774",7
"46775",5
"46776",2
"46777",7
"46778",6
"46779",1
"46780",5
"46781",5
"46782",2
"46783",1
"46784",4
"46785",4
"46786",5
"46787",2
"46788",10
"46789",8
"46790",11
"46791",11
"46792",1
"46793",4
"46794",5
"46795",5
"46796",3
"46797",10
"46798",2
"46799",2
"46800",2
"46801",5
"46802",0
"46803",1
"46804",0
"46805",5
"46806",2
"46807",4
"46808",4
"46809",0
"46810",2
"46811",9
"46812",2
"46813",2
"46814",0
"46815",2
"46816",0
"46817",1
"46818",2
"46819",2
"46820",9
"46821",8
"46822",0
"46823",1
"46824",1
"46825",12
"46826",12
"46827",6
"46828",3
"46829",3
"46830",0
"46831",7
"46832",4
"46833",3
"46834",3
"46835",2
"46836",11
"46837",3
"46838",3
"46839",5
"46840",9
"46841",5
"46842",7
"46843",2
"46844",0
"46845",6
"46846",7
"46847",1
"46848",6
"46849",3
"46850",1
"46851",9
"46852",2
"46853",0
"46854",9
"46855",12
"46856",7
"46857",3
"46858",8
"46859",2
"46860",8
"46861",11
"46862",0
"46863",4
"46864",12
"46865",2
"46866",3
"46867",0
"46868",3
"46869",2
"46870",0
"46871",3
"46872",2
"46873",1
"46874",11
"46875",4
"46876",1
"46877",3
"46878",2
"46879",0
"46880",4
"46881",1
"46882",9
"46883",5
"46884",12
"46885",2
"46886",3
"46887",0
"46888",0
"46889",1
"46890",2
"46891",9
"46892",2
"46893",3
"46894",10
"46895",8
"46896",0
"46897",3
"46898",2
"46899",8
"46900",3
"46901",0
"46902",6
"46903",10
"46904",0
"46905",5
"46906",0
"46907",2
"46908",2
"46909",1
"46910",9
"46911",0
"46912",0
"46913",0
"46914",4
"46915",11
"46916",1
"46917",9
"46918",2
"46919",9
"46920",10
"46921",7
"46922",0
"46923",4
"46924",5
"46925",3
"46926",4
"46927",0
"46928",2
"46929",0
"46930",4
"46931",4
"46932",10
"46933",0
"46934",4
"46935",1
"46936",11
"46937",1
"46938",2
"46939",3
"46940",5
"46941",0
"46942",9
"46943",1
"46944",11
"46945",8
"46946",5
"46947",6
"46948",2
"46949",9
"46950",6
"46951",3
"46952",3
"46953",0
"46954",0
"46955",2
"46956",6
"46957",7
"46958",8
"46959",0
"46960",5
"46961",5
"46962",5
"46963",5
"46964",3
"46965",7
"46966",0
"46967",7
"46968",1
"46969",3
"46970",2
"46971",7
"46972",2
"46973",5
"46974",0
"46975",1
"46976",5
"46977",0
"46978",4
"46979",3
"46980",4
"46981",1
"46982",1
"46983",1
"46984",0
"46985",6
"46986",4
"46987",7
"46988",2
"46989",1
"46990",7
"46991",5
"46992",1
"46993",6
"46994",2
"46995",6
"46996",0
"46997",12
"46998",0
"46999",8
"47000",5
"47001",3
"47002",4
"47003",4
"47004",4
"47005",1
"47006",1
"47007",0
"47008",4
"47009",3
"47010",3
"47011",1
"47012",8
"47013",0
"47014",5
"47015",3
"47016",2
"47017",3
"47018",5
"47019",7
"47020",11
"47021",1
"47022",3
"47023",0
"47024",10
"47025",7
"47026",4
"47027",9
"47028",5
"47029",2
"47030",8
"47031",5
"47032",5
"47033",3
"47034",6
"47035",3
"47036",4
"47037",6
"47038",4
"47039",1
"47040",7
"47041",2
"47042",8
"47043",5
"47044",9
"47045",1
"47046",3
"47047",5
"47048",0
"47049",2
"47050",8
"47051",0
"47052",2
"47053",2
"47054",2
"47055",2
"47056",3
"47057",0
"47058",8
"47059",6
"47060",3
"47061",0
"47062",3
"47063",2
"47064",5
"47065",0
"47066",10
"47067",5
"47068",12
"47069",1
"47070",7
"47071",5
"47072",1
"47073",0
"47074",5
"47075",2
"47076",5
"47077",6
"47078",5
"47079",5
"47080",7
"47081",5
"47082",2
"47083",1
"47084",2
"47085",0
"47086",0
"47087",1
"47088",4
"47089",0
"47090",1
"47091",3
"47092",5
"47093",8
"47094",8
"47095",10
"47096",0
"47097",9
"47098",3
"47099",1
"47100",1
"47101",3
"47102",7
"47103",6
"47104",2
"47105",5
"47106",9
"47107",2
"47108",6
"47109",2
"47110",9
"47111",8
"47112",2
"47113",4
"47114",1
"47115",11
"47116",2
"47117",4
"47118",4
"47119",3
"47120",2
"47121",3
"47122",12
"47123",1
"47124",11
"47125",0
"47126",3
"47127",11
"47128",7
"47129",9
"47130",2
"47131",4
"47132",1
"47133",4
"47134",7
"47135",2
"47136",6
"47137",2
"47138",8
"47139",2
"47140",1
"47141",2
"47142",5
"47143",2
"47144",3
"47145",11
"47146",3
"47147",3
"47148",1
"47149",3
"47150",10
"47151",1
"47152",0
"47153",0
"47154",5
"47155",3
"47156",3
"47157",3
"47158",2
"47159",7
"47160",0
"47161",0
"47162",3
"47163",5
"47164",6
"47165",12
"47166",4
"47167",0
"47168",1
"47169",4
"47170",1
"47171",3
"47172",5
"47173",6
"47174",6
"47175",10
"47176",1
"47177",2
"47178",4
"47179",1
"47180",0
"47181",0
"47182",7
"47183",9
"47184",11
"47185",0
"47186",5
"47187",3
"47188",5
"47189",6
"47190",10
"47191",8
"47192",4
"47193",6
"47194",4
"47195",7
"47196",2
"47197",4
"47198",5
"47199",7
"47200",4
"47201",8
"47202",4
"47203",10
"47204",1
"47205",10
"47206",0
"47207",4
"47208",3
"47209",1
"47210",9
"47211",10
"47212",0
"47213",0
"47214",5
"47215",4
"47216",1
"47217",4
"47218",1
"47219",2
"47220",4
"47221",0
"47222",11
"47223",2
"47224",0
"47225",0
"47226",1
"47227",0
"47228",1
"47229",2
"47230",10
"47231",6
"47232",8
"47233",0
"47234",2
"47235",4
"47236",2
"47237",4
"47238",2
"47239",3
"47240",5
"47241",7
"47242",5
"47243",1
"47244",3
"47245",4
"47246",4
"47247",8
"47248",8
"47249",2
"47250",6
"47251",7
"47252",0
"47253",1
"47254",0
"47255",3
"47256",2
"47257",0
"47258",8
"47259",1
"47260",2
"47261",9
"47262",4
"47263",8
"47264",5
"47265",12
"47266",1
"47267",1
"47268",7
"47269",0
"47270",6
"47271",1
"47272",1
"47273",6
"47274",5
"47275",3
"47276",0
"47277",2
"47278",4
"47279",12
"47280",1
"47281",11
"47282",9
"47283",1
"47284",3
"47285",0
"47286",3
"47287",5
"47288",0
"47289",2
"47290",5
"47291",4
"47292",0
"47293",2
"47294",2
"47295",2
"47296",2
"47297",0
"47298",0
"47299",2
"47300",6
"47301",3
"47302",7
"47303",0
"47304",9
"47305",3
"47306",4
"47307",2
"47308",2
"47309",9
"47310",0
"47311",0
"47312",8
"47313",1
"47314",11
"47315",0
"47316",1
"47317",3
"47318",6
"47319",0
"47320",0
"47321",0
"47322",12
"47323",10
"47324",1
"47325",3
"47326",8
"47327",1
"47328",4
"47329",1
"47330",1
"47331",1
"47332",12
"47333",6
"47334",6
"47335",9
"47336",2
"47337",3
"47338",7
"47339",0
"47340",2
"47341",1
"47342",2
"47343",1
"47344",2
"47345",8
"47346",1
"47347",7
"47348",5
"47349",3
"47350",2
"47351",1
"47352",7
"47353",1
"47354",9
"47355",2
"47356",5
"47357",5
"47358",11
"47359",4
"47360",12
"47361",10
"47362",8
"47363",0
"47364",8
"47365",6
"47366",2
"47367",5
"47368",0
"47369",2
"47370",0
"47371",0
"47372",7
"47373",2
"47374",3
"47375",7
"47376",0
"47377",8
"47378",5
"47379",5
"47380",2
"47381",10
"47382",3
"47383",3
"47384",0
"47385",1
"47386",7
"47387",0
"47388",1
"47389",3
"47390",9
"47391",6
"47392",6
"47393",1
"47394",7
"47395",2
"47396",1
"47397",8
"47398",6
"47399",0
"47400",1
"47401",9
"47402",0
"47403",1
"47404",0
"47405",2
"47406",0
"47407",2
"47408",0
"47409",2
"47410",0
"47411",8
"47412",4
"47413",2
"47414",6
"47415",0
"47416",3
"47417",3
"47418",4
"47419",0
"47420",7
"47421",2
"47422",4
"47423",0
"47424",11
"47425",1
"47426",0
"47427",5
"47428",4
"47429",9
"47430",1
"47431",2
"47432",4
"47433",10
"47434",0
"47435",5
"47436",1
"47437",1
"47438",6
"47439",0
"47440",6
"47441",4
"47442",9
"47443",2
"47444",3
"47445",8
"47446",0
"47447",2
"47448",5
"47449",0
"47450",8
"47451",0
"47452",3
"47453",6
"47454",2
"47455",9
"47456",0
"47457",0
"47458",0
"47459",0
"47460",5
"47461",0
"47462",4
"47463",10
"47464",0
"47465",1
"47466",0
"47467",6
"47468",5
"47469",8
"47470",6
"47471",4
"47472",1
"47473",1
"47474",7
"47475",2
"47476",1
"47477",6
"47478",3
"47479",4
"47480",4
"47481",8
"47482",3
"47483",8
"47484",3
"47485",6
"47486",5
"47487",7
"47488",6
"47489",9
"47490",2
"47491",6
"47492",3
"47493",7
"47494",0
"47495",0
"47496",1
"47497",4
"47498",3
"47499",3
"47500",6
"47501",5
"47502",1
"47503",2
"47504",2
"47505",0
"47506",3
"47507",1
"47508",10
"47509",6
"47510",6
"47511",0
"47512",0
"47513",1
"47514",4
"47515",1
"47516",7
"47517",7
"47518",3
"47519",2
"47520",3
"47521",7
"47522",5
"47523",7
"47524",12
"47525",1
"47526",12
"47527",0
"47528",1
"47529",3
"47530",4
"47531",5
"47532",5
"47533",0
"47534",4
"47535",2
"47536",0
"47537",6
"47538",3
"47539",7
"47540",1
"47541",7
"47542",3
"47543",5
"47544",6
"47545",6
"47546",6
"47547",6
"47548",6
"47549",2
"47550",0
"47551",2
"47552",7
"47553",2
"47554",8
"47555",3
"47556",7
"47557",9
"47558",3
"47559",5
"47560",0
"47561",7
"47562",7
"47563",10
"47564",6
"47565",2
"47566",8
"47567",2
"47568",11
"47569",4
"47570",1
"47571",0
"47572",1
"47573",2
"47574",2
"47575",3
"47576",0
"47577",12
"47578",2
"47579",5
"47580",2
"47581",4
"47582",5
"47583",0
"47584",7
"47585",1
"47586",2
"47587",1
"47588",5
"47589",4
"47590",4
"47591",4
"47592",1
"47593",4
"47594",8
"47595",1
"47596",0
"47597",7
"47598",7
"47599",5
"47600",11
"47601",5
"47602",7
"47603",4
"47604",4
"47605",9
"47606",0
"47607",2
"47608",0
"47609",4
"47610",3
"47611",8
"47612",2
"47613",2
"47614",6
"47615",2
"47616",1
"47617",3
"47618",2
"47619",1
"47620",12
"47621",8
"47622",9
"47623",4
"47624",7
"47625",0
"47626",10
"47627",3
"47628",3
"47629",4
"47630",6
"47631",4
"47632",8
"47633",3
"47634",8
"47635",6
"47636",2
"47637",5
"47638",3
"47639",9
"47640",9
"47641",0
"47642",1
"47643",2
"47644",12
"47645",7
"47646",10
"47647",1
"47648",0
"47649",6
"47650",6
"47651",8
"47652",9
"47653",11
"47654",1
"47655",1
"47656",1
"47657",0
"47658",3
"47659",4
"47660",0
"47661",1
"47662",5
"47663",6
"47664",1
"47665",1
"47666",5
"47667",0
"47668",5
"47669",7
"47670",7
"47671",6
"47672",5
"47673",0
"47674",2
"47675",4
"47676",5
"47677",7
"47678",8
"47679",3
"47680",8
"47681",6
"47682",5
"47683",12
"47684",4
"47685",3
"47686",1
"47687",1
"47688",5
"47689",4
"47690",2
"47691",1
"47692",0
"47693",1
"47694",0
"47695",0
"47696",0
"47697",11
"47698",12
"47699",1
"47700",4
"47701",0
"47702",3
"47703",2
"47704",0
"47705",5
"47706",11
"47707",0
"47708",1
"47709",10
"47710",1
"47711",4
"47712",12
"47713",4
"47714",7
"47715",12
"47716",6
"47717",5
"47718",4
"47719",0
"47720",8
"47721",1
"47722",5
"47723",0
"47724",0
"47725",5
"47726",9
"47727",11
"47728",11
"47729",1
"47730",4
"47731",0
"47732",7
"47733",12
"47734",7
"47735",5
"47736",2
